Batch_Size,TE_Threads_Per_Block,TE_Blocks,TE_Total_Threads,Time_Cost,Mean_CT,Mean_Deviation_CT,Mean_HT,Mean_Deviation_HT,TE_Upper_Thread_Limit
8670,8704,34,8704,,241.943900 ms,-1,27.905871 us,-1,70656
8671,8704,34,8704,,263.697100 ms,-1,30.411383 us,-1,70656
8672,8704,34,8704,,243.403700 ms,-1,28.067770 us,-1,70656
8673,8704,34,8704,,269.554200 ms,-1,31.079696 us,-1,70656
8674,8704,34,8704,,269.985700 ms,-1,31.125859 us,-1,70656
8675,8704,34,8704,,254.093600 ms,-1,29.290329 us,-1,70656
8676,8704,34,8704,,326.608200 ms,-1,37.645021 us,-1,70656
8677,8704,34,8704,,265.438900 ms,-1,30.591091 us,-1,70656
8678,8704,34,8704,,280.573300 ms,-1,32.331563 us,-1,70656
8679,8704,34,8704,,278.595100 ms,-1,32.099908 us,-1,70656
8680,8704,34,8704,,265.077900 ms,-1,30.538929 us,-1,70656
8681,8704,34,8704,,282.225400 ms,-1,32.510702 us,-1,70656
8682,8704,34,8704,,278.516500 ms,-1,32.079763 us,-1,70656
8683,8704,34,8704,,281.369700 ms,-1,32.404664 us,-1,70656
8684,8704,34,8704,,363.264400 ms,-1,41.831460 us,-1,70656
8685,8704,34,8704,,279.820000 ms,-1,32.218768 us,-1,70656
8686,8704,34,8704,,264.952400 ms,-1,30.503385 us,-1,70656
8687,8704,34,8704,,263.423800 ms,-1,30.323909 us,-1,70656
8688,8704,34,8704,,317.391500 ms,-1,36.532171 us,-1,70656
8689,8704,34,8704,,269.605800 ms,-1,31.028404 us,-1,70656
8690,8704,34,8704,,273.211900 ms,-1,31.439804 us,-1,70656
8691,8704,34,8704,,265.838100 ms,-1,30.587746 us,-1,70656
8692,8704,34,8704,,358.166600 ms,-1,41.206466 us,-1,70656
8693,8704,34,8704,,262.074400 ms,-1,30.147751 us,-1,70656
8694,8704,34,8704,,302.646800 ms,-1,34.810996 us,-1,70656
8695,8704,34,8704,,265.064600 ms,-1,30.484715 us,-1,70656
8696,8704,34,8704,,276.792500 ms,-1,31.829864 us,-1,70656
8697,8704,34,8704,,284.275100 ms,-1,32.686570 us,-1,70656
8698,8704,34,8704,,266.495500 ms,-1,30.638710 us,-1,70656
8699,8704,34,8704,,264.556200 ms,-1,30.412254 us,-1,70656
8700,8704,34,8704,,362.986100 ms,-1,41.722540 us,-1,70656
8701,8704,34,8704,,261.765400 ms,-1,30.084519 us,-1,70656
8702,8704,34,8704,,260.285000 ms,-1,29.910940 us,-1,70656
8703,8704,34,8704,,274.440800 ms,-1,31.534046 us,-1,70656
8704,8704,34,8704,,271.403800 ms,-1,31.181503 us,-1,70656
8705,8960,35,8960,,269.748400 ms,-1,30.987754 us,-1,70656
8706,8960,35,8960,,239.525900 ms,-1,27.512738 us,-1,70656
8707,8960,35,8960,,273.174900 ms,-1,31.374170 us,-1,70656
8708,8960,35,8960,,353.915700 ms,-1,40.642593 us,-1,70656
8709,8960,35,8960,,265.127900 ms,-1,30.442979 us,-1,70656
8710,8960,35,8960,,261.262900 ms,-1,29.995741 us,-1,70656
8711,8960,35,8960,,286.118600 ms,-1,32.845666 us,-1,70656
8712,8960,35,8960,,260.071100 ms,-1,29.852055 us,-1,70656
8713,8960,35,8960,,257.540000 ms,-1,29.558132 us,-1,70656
8714,8960,35,8960,,265.859700 ms,-1,30.509490 us,-1,70656
8715,8960,35,8960,,262.907300 ms,-1,30.167217 us,-1,70656
8716,8960,35,8960,,358.778000 ms,-1,41.163148 us,-1,70656
8717,8960,35,8960,,264.955200 ms,-1,30.395228 us,-1,70656
8718,8960,35,8960,,267.632700 ms,-1,30.698864 us,-1,70656
8719,8960,35,8960,,279.092100 ms,-1,32.009646 us,-1,70656
8720,8960,35,8960,,233.526700 ms,-1,26.780585 us,-1,70656
8721,8960,35,8960,,246.528100 ms,-1,28.268329 us,-1,70656
8722,8960,35,8960,,263.270500 ms,-1,30.184648 us,-1,70656
8723,8960,35,8960,,275.414400 ms,-1,31.573358 us,-1,70656
8724,8960,35,8960,,327.043700 ms,-1,37.487815 us,-1,70656
8725,8960,35,8960,,241.449300 ms,-1,27.673272 us,-1,70656
8726,8960,35,8960,,260.831500 ms,-1,29.891302 us,-1,70656
8727,8960,35,8960,,243.480400 ms,-1,27.899668 us,-1,70656
8728,8960,35,8960,,263.180400 ms,-1,30.153575 us,-1,70656
8729,8960,35,8960,,233.417000 ms,-1,26.740406 us,-1,70656
8730,8960,35,8960,,249.369900 ms,-1,28.564708 us,-1,70656
8731,8960,35,8960,,323.007100 ms,-1,36.995430 us,-1,70656
8732,8960,35,8960,,228.015200 ms,-1,26.112597 us,-1,70656
8733,8960,35,8960,,231.152000 ms,-1,26.468797 us,-1,70656
8734,8960,35,8960,,232.889300 ms,-1,26.664678 us,-1,70656
8735,8960,35,8960,,273.877800 ms,-1,31.354070 us,-1,70656
8736,8960,35,8960,,282.828600 ms,-1,32.375069 us,-1,70656
8737,8960,35,8960,,267.437600 ms,-1,30.609775 us,-1,70656
8738,8960,35,8960,,275.068600 ms,-1,31.479583 us,-1,70656
8739,8960,35,8960,,351.050000 ms,-1,40.170500 us,-1,70656
8740,8960,35,8960,,265.206000 ms,-1,30.343936 us,-1,70656
8741,8960,35,8960,,262.236600 ms,-1,30.000755 us,-1,70656
8742,8960,35,8960,,267.353400 ms,-1,30.582636 us,-1,70656
8743,8960,35,8960,,277.718800 ms,-1,31.764703 us,-1,70656
8744,8960,35,8960,,265.798800 ms,-1,30.397850 us,-1,70656
8745,8960,35,8960,,275.893300 ms,-1,31.548691 us,-1,70656
8746,8960,35,8960,,386.100600 ms,-1,44.145964 us,-1,70656
8747,8960,35,8960,,237.698100 ms,-1,27.174814 us,-1,70656
8748,8960,35,8960,,239.807100 ms,-1,27.412791 us,-1,70656
8749,8960,35,8960,,268.118600 ms,-1,30.645628 us,-1,70656
8750,8960,35,8960,,268.382500 ms,-1,30.672286 us,-1,70656
8751,8960,35,8960,,253.977200 ms,-1,29.022649 us,-1,70656
8752,8960,35,8960,,280.425300 ms,-1,32.041282 us,-1,70656
8753,8960,35,8960,,268.661000 ms,-1,30.693591 us,-1,70656
8754,8960,35,8960,,273.222400 ms,-1,31.211149 us,-1,70656
8755,8960,35,8960,,387.177500 ms,-1,44.223587 us,-1,70656
8756,8960,35,8960,,230.070100 ms,-1,26.275708 us,-1,70656
8757,8960,35,8960,,229.667100 ms,-1,26.226687 us,-1,70656
8758,8960,35,8960,,226.216000 ms,-1,25.829641 us,-1,70656
8759,8960,35,8960,,239.925900 ms,-1,27.391928 us,-1,70656
8760,8960,35,8960,,270.310100 ms,-1,30.857317 us,-1,70656
8761,8960,35,8960,,275.980100 ms,-1,31.500982 us,-1,70656
8762,8960,35,8960,,269.824100 ms,-1,30.794807 us,-1,70656
8763,8960,35,8960,,272.063400 ms,-1,31.046833 us,-1,70656
8764,8960,35,8960,,348.627500 ms,-1,39.779496 us,-1,70656
8765,8960,35,8960,,238.727600 ms,-1,27.236463 us,-1,70656
8766,8960,35,8960,,263.250400 ms,-1,30.030846 us,-1,70656
8767,8960,35,8960,,266.839800 ms,-1,30.436843 us,-1,70656
8768,8960,35,8960,,277.762600 ms,-1,31.679129 us,-1,70656
8769,8960,35,8960,,285.660100 ms,-1,32.576132 us,-1,70656
8770,8960,35,8960,,264.568000 ms,-1,30.167389 us,-1,70656
8771,8960,35,8960,,318.305900 ms,-1,36.290719 us,-1,70656
8772,8960,35,8960,,263.622000 ms,-1,30.052668 us,-1,70656
8773,8960,35,8960,,262.252300 ms,-1,29.893115 us,-1,70656
8774,8960,35,8960,,277.276900 ms,-1,31.602109 us,-1,70656
8775,8960,35,8960,,265.537300 ms,-1,30.260661 us,-1,70656
8776,8960,35,8960,,274.510600 ms,-1,31.279695 us,-1,70656
8777,8960,35,8960,,264.807700 ms,-1,30.170639 us,-1,70656
8778,8960,35,8960,,313.253800 ms,-1,35.686238 us,-1,70656
8779,8960,35,8960,,268.374400 ms,-1,30.570042 us,-1,70656
8780,8960,35,8960,,232.318200 ms,-1,26.459932 us,-1,70656
8781,8960,35,8960,,276.108500 ms,-1,31.443856 us,-1,70656
8782,8960,35,8960,,260.503800 ms,-1,29.663380 us,-1,70656
8783,8960,35,8960,,272.935900 ms,-1,31.075475 us,-1,70656
8784,8960,35,8960,,251.925100 ms,-1,28.679998 us,-1,70656
8785,8960,35,8960,,276.972600 ms,-1,31.527900 us,-1,70656
8786,8960,35,8960,,339.989600 ms,-1,38.696745 us,-1,70656
8787,8960,35,8960,,290.735900 ms,-1,33.087049 us,-1,70656
8788,8960,35,8960,,270.024600 ms,-1,30.726513 us,-1,70656
8789,8960,35,8960,,265.781300 ms,-1,30.240221 us,-1,70656
8790,8960,35,8960,,258.872600 ms,-1,29.450808 us,-1,70656
8791,8960,35,8960,,236.340400 ms,-1,26.884359 us,-1,70656
8792,8960,35,8960,,265.564400 ms,-1,30.205232 us,-1,70656
8793,8960,35,8960,,262.346000 ms,-1,29.835778 us,-1,70656
8794,8960,35,8960,,273.174500 ms,-1,31.063737 us,-1,70656
8795,8960,35,8960,,350.202300 ms,-1,39.818340 us,-1,70656
8796,8960,35,8960,,260.408100 ms,-1,29.605286 us,-1,70656
8797,8960,35,8960,,279.962300 ms,-1,31.824747 us,-1,70656
8798,8960,35,8960,,267.745100 ms,-1,30.432496 us,-1,70656
8799,8960,35,8960,,276.333800 ms,-1,31.405137 us,-1,70656
8800,8960,35,8960,,274.942000 ms,-1,31.243409 us,-1,70656
8801,8960,35,8960,,272.282900 ms,-1,30.937723 us,-1,70656
8802,8960,35,8960,,386.290300 ms,-1,43.886651 us,-1,70656
8803,8960,35,8960,,319.137700 ms,-1,36.253289 us,-1,70656
8804,8960,35,8960,,263.422700 ms,-1,29.920797 us,-1,70656
8805,8960,35,8960,,252.230900 ms,-1,28.646326 us,-1,70656
8806,8960,35,8960,,274.467800 ms,-1,31.168272 us,-1,70656
8807,8960,35,8960,,289.487000 ms,-1,32.870103 us,-1,70656
8808,8960,35,8960,,254.487900 ms,-1,28.892813 us,-1,70656
8809,8960,35,8960,,346.676600 ms,-1,39.354819 us,-1,70656
8810,8960,35,8960,,335.749400 ms,-1,38.110034 us,-1,70656
8811,8960,35,8960,,268.233800 ms,-1,30.443060 us,-1,70656
8812,8960,35,8960,,296.949200 ms,-1,33.698275 us,-1,70656
8813,8960,35,8960,,286.664900 ms,-1,32.527505 us,-1,70656
8814,8960,35,8960,,271.995900 ms,-1,30.859530 us,-1,70656
8815,8960,35,8960,,269.773400 ms,-1,30.603902 us,-1,70656
8816,8960,35,8960,,319.858300 ms,-1,36.281568 us,-1,70656
8817,8960,35,8960,,262.143800 ms,-1,29.731632 us,-1,70656
8818,8960,35,8960,,240.406200 ms,-1,27.263121 us,-1,70656
8819,8960,35,8960,,280.625000 ms,-1,31.820501 us,-1,70656
8820,8960,35,8960,,273.266900 ms,-1,30.982642 us,-1,70656
8821,8960,35,8960,,263.597700 ms,-1,29.882972 us,-1,70656
8822,8960,35,8960,,278.940800 ms,-1,31.618771 us,-1,70656
8823,8960,35,8960,,271.763200 ms,-1,30.801677 us,-1,70656
8824,8960,35,8960,,276.408800 ms,-1,31.324660 us,-1,70656
8825,8960,35,8960,,362.074400 ms,-1,41.028261 us,-1,70656
8826,8960,35,8960,,267.652900 ms,-1,30.325504 us,-1,70656
8827,8960,35,8960,,273.483400 ms,-1,30.982599 us,-1,70656
8828,8960,35,8960,,284.465200 ms,-1,32.223063 us,-1,70656
8829,8960,35,8960,,258.410200 ms,-1,29.268343 us,-1,70656
8830,8960,35,8960,,230.500000 ms,-1,26.104190 us,-1,70656
8831,8960,35,8960,,249.799800 ms,-1,28.286695 us,-1,70656
8832,8960,35,8960,,319.720900 ms,-1,36.200283 us,-1,70656
8833,8960,35,8960,,291.756400 ms,-1,33.030273 us,-1,70656
8834,8960,35,8960,,283.253300 ms,-1,32.063991 us,-1,70656
8835,8960,35,8960,,277.585400 ms,-1,31.418834 us,-1,70656
8836,8960,35,8960,,268.151800 ms,-1,30.347646 us,-1,70656
8837,8960,35,8960,,269.070500 ms,-1,30.448172 us,-1,70656
8838,8960,35,8960,,270.478200 ms,-1,30.604005 us,-1,70656
8839,8960,35,8960,,352.756900 ms,-1,39.909141 us,-1,70656
8840,8960,35,8960,,275.458100 ms,-1,31.160419 us,-1,70656
8841,8960,35,8960,,277.290400 ms,-1,31.364144 us,-1,70656
8842,8960,35,8960,,263.039600 ms,-1,29.748880 us,-1,70656
8843,8960,35,8960,,261.739600 ms,-1,29.598507 us,-1,70656
8844,8960,35,8960,,284.008900 ms,-1,32.113173 us,-1,70656
8845,8960,35,8960,,262.543700 ms,-1,29.682725 us,-1,70656
8846,8960,35,8960,,263.340800 ms,-1,29.769478 us,-1,70656
8847,8960,35,8960,,362.919300 ms,-1,41.021736 us,-1,70656
8848,8960,35,8960,,275.868100 ms,-1,31.178583 us,-1,70656
8849,8960,35,8960,,267.261300 ms,-1,30.202430 us,-1,70656
8850,8960,35,8960,,258.518200 ms,-1,29.211096 us,-1,70656
8851,8960,35,8960,,270.433200 ms,-1,30.553971 us,-1,70656
8852,8960,35,8960,,273.439200 ms,-1,30.890104 us,-1,70656
8853,8960,35,8960,,278.147300 ms,-1,31.418423 us,-1,70656
8854,8960,35,8960,,273.512000 ms,-1,30.891349 us,-1,70656
8855,8960,35,8960,,369.532100 ms,-1,41.731462 us,-1,70656
8856,8960,35,8960,,282.522100 ms,-1,31.901773 us,-1,70656
8857,8960,35,8960,,266.013500 ms,-1,30.034267 us,-1,70656
8858,8960,35,8960,,274.534800 ms,-1,30.992865 us,-1,70656
8859,8960,35,8960,,268.176100 ms,-1,30.271600 us,-1,70656
8860,8960,35,8960,,264.108400 ms,-1,29.809074 us,-1,70656
8861,8960,35,8960,,262.710300 ms,-1,29.647929 us,-1,70656
8862,8960,35,8960,,348.250200 ms,-1,39.297021 us,-1,70656
8863,8960,35,8960,,271.102200 ms,-1,30.588085 us,-1,70656
8864,8960,35,8960,,279.687400 ms,-1,31.553181 us,-1,70656
8865,8960,35,8960,,283.654800 ms,-1,31.997157 us,-1,70656
8866,8960,35,8960,,277.000300 ms,-1,31.242984 us,-1,70656
8867,8960,35,8960,,277.284600 ms,-1,31.271524 us,-1,70656
8868,8960,35,8960,,266.169900 ms,-1,30.014648 us,-1,70656
8869,8960,35,8960,,274.016600 ms,-1,30.895997 us,-1,70656
8870,8960,35,8960,,348.805700 ms,-1,39.324205 us,-1,70656
8871,8960,35,8960,,276.395400 ms,-1,31.157186 us,-1,70656
8872,8960,35,8960,,268.259500 ms,-1,30.236643 us,-1,70656
8873,8960,35,8960,,270.712500 ms,-1,30.509692 us,-1,70656
8874,8960,35,8960,,280.273200 ms,-1,31.583638 us,-1,70656
8875,8960,35,8960,,283.115500 ms,-1,31.900338 us,-1,70656
8876,8960,35,8960,,279.162400 ms,-1,31.451374 us,-1,70656
8877,8960,35,8960,,347.115300 ms,-1,39.102771 us,-1,70656
8878,8960,35,8960,,257.076100 ms,-1,28.956533 us,-1,70656
8879,8960,35,8960,,273.037200 ms,-1,30.750895 us,-1,70656
8880,8960,35,8960,,272.549800 ms,-1,30.692545 us,-1,70656
8881,8960,35,8960,,272.255600 ms,-1,30.655962 us,-1,70656
8882,8960,35,8960,,272.089400 ms,-1,30.633799 us,-1,70656
8883,8960,35,8960,,268.919200 ms,-1,30.273466 us,-1,70656
8884,8960,35,8960,,277.935000 ms,-1,31.284894 us,-1,70656
8885,8960,35,8960,,342.776600 ms,-1,38.579246 us,-1,70656
8886,8960,35,8960,,269.579700 ms,-1,30.337576 us,-1,70656
8887,8960,35,8960,,257.150400 ms,-1,28.935569 us,-1,70656
8888,8960,35,8960,,251.682100 ms,-1,28.317068 us,-1,70656
8889,8960,35,8960,,252.533600 ms,-1,28.409675 us,-1,70656
8890,8960,35,8960,,276.326200 ms,-1,31.082812 us,-1,70656
8891,8960,35,8960,,276.121100 ms,-1,31.056248 us,-1,70656
8892,8960,35,8960,,231.903100 ms,-1,26.079971 us,-1,70656
8893,8960,35,8960,,294.701500 ms,-1,33.138592 us,-1,70656
8894,8960,35,8960,,272.192300 ms,-1,30.604036 us,-1,70656
8895,8960,35,8960,,273.265100 ms,-1,30.721203 us,-1,70656
8896,8960,35,8960,,278.312300 ms,-1,31.285106 us,-1,70656
8897,8960,35,8960,,284.704800 ms,-1,32.000090 us,-1,70656
8898,8960,35,8960,,263.758900 ms,-1,29.642493 us,-1,70656
8899,8960,35,8960,,266.975800 ms,-1,30.000652 us,-1,70656
8900,8960,35,8960,,334.362000 ms,-1,37.568764 us,-1,70656
8901,8960,35,8960,,242.299300 ms,-1,27.221582 us,-1,70656
8902,8960,35,8960,,241.693800 ms,-1,27.150506 us,-1,70656
8903,8960,35,8960,,274.624700 ms,-1,30.846310 us,-1,70656
8904,8960,35,8960,,263.539000 ms,-1,29.597821 us,-1,70656
8905,8960,35,8960,,272.541100 ms,-1,30.605401 us,-1,70656
8906,8960,35,8960,,277.336800 ms,-1,31.140445 us,-1,70656
8907,8960,35,8960,,240.131400 ms,-1,26.959852 us,-1,70656
8908,8960,35,8960,,233.544400 ms,-1,26.217378 us,-1,70656
8909,8960,35,8960,,339.501400 ms,-1,38.107689 us,-1,70656
8910,8960,35,8960,,256.061700 ms,-1,28.738687 us,-1,70656
8911,8960,35,8960,,281.625100 ms,-1,31.604208 us,-1,70656
8912,8960,35,8960,,262.278500 ms,-1,29.429814 us,-1,70656
8913,8960,35,8960,,301.698200 ms,-1,33.849231 us,-1,70656
8914,8960,35,8960,,262.057200 ms,-1,29.398385 us,-1,70656
8915,8960,35,8960,,267.615800 ms,-1,30.018598 us,-1,70656
8916,8960,35,8960,,377.260000 ms,-1,42.312696 us,-1,70656
8917,8960,35,8960,,360.475800 ms,-1,40.425681 us,-1,70656
8918,8960,35,8960,,264.063500 ms,-1,29.610170 us,-1,70656
8919,8960,35,8960,,261.341900 ms,-1,29.301704 us,-1,70656
8920,8960,35,8960,,263.553700 ms,-1,29.546379 us,-1,70656
8921,8960,35,8960,,263.220900 ms,-1,29.505762 us,-1,70656
8922,8960,35,8960,,287.644400 ms,-1,32.239901 us,-1,70656
8923,8960,35,8960,,254.760500 ms,-1,28.550992 us,-1,70656
8924,8960,35,8960,,342.865900 ms,-1,38.420652 us,-1,70656
8925,8960,35,8960,,282.064100 ms,-1,31.603821 us,-1,70656
8926,8960,35,8960,,229.704300 ms,-1,25.734293 us,-1,70656
8927,8960,35,8960,,265.770000 ms,-1,29.771480 us,-1,70656
8928,8960,35,8960,,247.161000 ms,-1,27.683804 us,-1,70656
8929,8960,35,8960,,280.421700 ms,-1,31.405723 us,-1,70656
8930,8960,35,8960,,264.263600 ms,-1,29.592788 us,-1,70656
8931,8960,35,8960,,267.098300 ms,-1,29.906875 us,-1,70656
8932,8960,35,8960,,319.142900 ms,-1,35.730284 us,-1,70656
8933,8960,35,8960,,276.010300 ms,-1,30.897828 us,-1,70656
8934,8960,35,8960,,265.764500 ms,-1,29.747537 us,-1,70656
8935,8960,35,8960,,277.981700 ms,-1,31.111550 us,-1,70656
8936,8960,35,8960,,267.079100 ms,-1,29.887992 us,-1,70656
8937,8960,35,8960,,277.673700 ms,-1,31.070124 us,-1,70656
8938,8960,35,8960,,282.404400 ms,-1,31.595928 us,-1,70656
8939,8960,35,8960,,239.573700 ms,-1,26.800951 us,-1,70656
8940,8960,35,8960,,360.087600 ms,-1,40.278255 us,-1,70656
8941,8960,35,8960,,284.402600 ms,-1,31.808813 us,-1,70656
8942,8960,35,8960,,306.297500 ms,-1,34.253802 us,-1,70656
8943,8960,35,8960,,273.382700 ms,-1,30.569462 us,-1,70656
8944,8960,35,8960,,284.091000 ms,-1,31.763305 us,-1,70656
8945,8960,35,8960,,281.813100 ms,-1,31.505098 us,-1,70656
8946,8960,35,8960,,277.974500 ms,-1,31.072490 us,-1,70656
8947,8960,35,8960,,344.803400 ms,-1,38.538437 us,-1,70656
8948,8960,35,8960,,273.845900 ms,-1,30.604146 us,-1,70656
8949,8960,35,8960,,262.382500 ms,-1,29.319756 us,-1,70656
8950,8960,35,8960,,282.474200 ms,-1,31.561363 us,-1,70656
8951,8960,35,8960,,263.200000 ms,-1,29.404536 us,-1,70656
8952,8960,35,8960,,267.348600 ms,-1,29.864678 us,-1,70656
8953,8960,35,8960,,424.376000 ms,-1,47.400424 us,-1,70656
8954,8960,35,8960,,320.375300 ms,-1,35.780132 us,-1,70656
8955,8960,35,8960,,392.589000 ms,-1,43.840201 us,-1,70656
8956,8960,35,8960,,278.542600 ms,-1,31.101228 us,-1,70656
8957,8960,35,8960,,266.240300 ms,-1,29.724272 us,-1,70656
8958,8960,35,8960,,263.555900 ms,-1,29.421288 us,-1,70656
8959,8960,35,8960,,384.643900 ms,-1,42.933798 us,-1,70656
8960,8960,35,8960,,271.146700 ms,-1,30.261908 us,-1,70656
8961,9216,36,9216,,260.745400 ms,-1,29.097802 us,-1,70656
8962,9216,36,9216,,282.051200 ms,-1,31.471904 us,-1,70656
8963,9216,36,9216,,264.466000 ms,-1,29.506415 us,-1,70656
8964,9216,36,9216,,340.585300 ms,-1,37.994790 us,-1,70656
8965,9216,36,9216,,273.084500 ms,-1,30.461182 us,-1,70656
8966,9216,36,9216,,245.339600 ms,-1,27.363328 us,-1,70656
8967,9216,36,9216,,261.798300 ms,-1,29.195751 us,-1,70656
8968,9216,36,9216,,278.580400 ms,-1,31.063827 us,-1,70656
8969,9216,36,9216,,262.458600 ms,-1,29.262861 us,-1,70656
8970,9216,36,9216,,345.521300 ms,-1,38.519654 us,-1,70656
8971,9216,36,9216,,268.226500 ms,-1,29.899287 us,-1,70656
8972,9216,36,9216,,272.693900 ms,-1,30.393881 us,-1,70656
8973,9216,36,9216,,262.890800 ms,-1,29.297983 us,-1,70656
8974,9216,36,9216,,261.571600 ms,-1,29.147716 us,-1,70656
8975,9216,36,9216,,260.419000 ms,-1,29.016045 us,-1,70656
8976,9216,36,9216,,263.142700 ms,-1,29.316254 us,-1,70656
8977,9216,36,9216,,345.418300 ms,-1,38.478144 us,-1,70656
8978,9216,36,9216,,246.191300 ms,-1,27.421620 us,-1,70656
8979,9216,36,9216,,270.731900 ms,-1,30.151676 us,-1,70656
8980,9216,36,9216,,279.689300 ms,-1,31.145802 us,-1,70656
8981,9216,36,9216,,269.571100 ms,-1,30.015711 us,-1,70656
8982,9216,36,9216,,272.303600 ms,-1,30.316589 us,-1,70656
8983,9216,36,9216,,250.614500 ms,-1,27.898753 us,-1,70656
8984,9216,36,9216,,353.446000 ms,-1,39.341719 us,-1,70656
8985,9216,36,9216,,260.489100 ms,-1,28.991553 us,-1,70656
8986,9216,36,9216,,263.863200 ms,-1,29.363810 us,-1,70656
8987,9216,36,9216,,285.338500 ms,-1,31.750139 us,-1,70656
8988,9216,36,9216,,267.966200 ms,-1,29.813774 us,-1,70656
8989,9216,36,9216,,281.460700 ms,-1,31.311681 us,-1,70656
8990,9216,36,9216,,365.881400 ms,-1,40.698710 us,-1,70656
8991,9216,36,9216,,271.752700 ms,-1,30.224969 us,-1,70656
8992,9216,36,9216,,260.962200 ms,-1,29.021597 us,-1,70656
8993,9216,36,9216,,273.490800 ms,-1,30.411520 us,-1,70656
8994,9216,36,9216,,269.413300 ms,-1,29.954781 us,-1,70656
8995,9216,36,9216,,261.780200 ms,-1,29.102857 us,-1,70656
8996,9216,36,9216,,285.527000 ms,-1,31.739329 us,-1,70656
8997,9216,36,9216,,361.594700 ms,-1,40.190586 us,-1,70656
8998,9216,36,9216,,260.227100 ms,-1,28.920549 us,-1,70656
8999,9216,36,9216,,262.771600 ms,-1,29.200089 us,-1,70656
9000,9216,36,9216,,261.490700 ms,-1,29.054522 us,-1,70656
9001,9216,36,9216,,248.007300 ms,-1,27.553305 us,-1,70656
9002,9216,36,9216,,260.966200 ms,-1,28.989802 us,-1,70656
9003,9216,36,9216,,277.055400 ms,-1,30.773675 us,-1,70656
9004,9216,36,9216,,326.640000 ms,-1,36.277210 us,-1,70656
9005,9216,36,9216,,277.703000 ms,-1,30.838756 us,-1,70656
9006,9216,36,9216,,263.489500 ms,-1,29.257106 us,-1,70656
9007,9216,36,9216,,262.783400 ms,-1,29.175464 us,-1,70656
9008,9216,36,9216,,264.767800 ms,-1,29.392518 us,-1,70656
9009,9216,36,9216,,275.801100 ms,-1,30.613953 us,-1,70656
9010,9216,36,9216,,295.968000 ms,-1,32.848835 us,-1,70656
9011,9216,36,9216,,269.955900 ms,-1,29.958484 us,-1,70656
9012,9216,36,9216,,368.473500 ms,-1,40.886984 us,-1,70656
9013,9216,36,9216,,282.980900 ms,-1,31.396971 us,-1,70656
9014,9216,36,9216,,272.098900 ms,-1,30.186255 us,-1,70656
9015,9216,36,9216,,265.600700 ms,-1,29.462085 us,-1,70656
9016,9216,36,9216,,665.487600 ms,-1,73.811846 us,-1,70656
9017,9216,36,9216,,580.896700 ms,-1,64.422391 us,-1,70656
9018,9216,36,9216,,1.082061 s,-1,119.988978 us,-1,70656
9019,9216,36,9216,,355.405000 ms,-1,39.406253 us,-1,70656
9020,9216,36,9216,,314.141500 ms,-1,34.827217 us,-1,70656
9021,9216,36,9216,,274.826600 ms,-1,30.465203 us,-1,70656
9022,9216,36,9216,,280.813600 ms,-1,31.125427 us,-1,70656
9023,9216,36,9216,,279.103800 ms,-1,30.932484 us,-1,70656
9024,9216,36,9216,,279.270700 ms,-1,30.947551 us,-1,70656
9025,9216,36,9216,,282.355100 ms,-1,31.285884 us,-1,70656
9026,9216,36,9216,,366.372300 ms,-1,40.590771 us,-1,70656
9027,9216,36,9216,,265.974100 ms,-1,29.464285 us,-1,70656
9028,9216,36,9216,,282.964100 ms,-1,31.342944 us,-1,70656
9029,9216,36,9216,,272.126800 ms,-1,30.139196 us,-1,70656
9030,9216,36,9216,,277.584400 ms,-1,30.740244 us,-1,70656
9031,9216,36,9216,,284.585900 ms,-1,31.512114 us,-1,70656
9032,9216,36,9216,,266.108000 ms,-1,29.462799 us,-1,70656
9033,9216,36,9216,,357.848000 ms,-1,39.615632 us,-1,70656
9034,9216,36,9216,,279.831900 ms,-1,30.975415 us,-1,70656
9035,9216,36,9216,,282.467500 ms,-1,31.263697 us,-1,70656
9036,9216,36,9216,,275.682100 ms,-1,30.509307 us,-1,70656
9037,9216,36,9216,,284.141000 ms,-1,31.441961 us,-1,70656
9038,9216,36,9216,,277.445600 ms,-1,30.697676 us,-1,70656
9039,9216,36,9216,,285.043900 ms,-1,31.534893 us,-1,70656
9040,9216,36,9216,,360.695100 ms,-1,39.899900 us,-1,70656
9041,9216,36,9216,,271.716300 ms,-1,30.053788 us,-1,70656
9042,9216,36,9216,,271.472400 ms,-1,30.023490 us,-1,70656
9043,9216,36,9216,,281.379900 ms,-1,31.115769 us,-1,70656
9044,9216,36,9216,,281.183000 ms,-1,31.090557 us,-1,70656
9045,9216,36,9216,,283.794200 ms,-1,31.375810 us,-1,70656
9046,9216,36,9216,,279.745100 ms,-1,30.924729 us,-1,70656
9047,9216,36,9216,,278.758200 ms,-1,30.812225 us,-1,70656
9048,9216,36,9216,,382.059400 ms,-1,42.225840 us,-1,70656
9049,9216,36,9216,,280.847400 ms,-1,31.036291 us,-1,70656
9050,9216,36,9216,,272.783300 ms,-1,30.141801 us,-1,70656
9051,9216,36,9216,,273.486900 ms,-1,30.216208 us,-1,70656
9052,9216,36,9216,,275.758300 ms,-1,30.463798 us,-1,70656
9053,9216,36,9216,,265.481200 ms,-1,29.325218 us,-1,70656
9054,9216,36,9216,,278.786300 ms,-1,30.791507 us,-1,70656
9055,9216,36,9216,,363.431300 ms,-1,40.135980 us,-1,70656
